,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,Unnamed: 94
74,Trial # 70,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0495.jpg,1,Group1_IMG_0495.jpg,,,,,0.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.887347950018,None,1602.887347950018,None,1602.887347950018,None,1.0,2.356884266017005,1602.887347950018,None,1602.887347950018,None,1.0,2.7954750690842047,1604.3386181700043,None,1602.887347950018,None,1.0,3.900895705912262,1605.2380802789703,None,1602.887347950018,None,space,0.1273225740296766,3.921533993794583,None,1602.887347950018,None,1602.887347950018,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
75,Trial # 71,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_1391.jpg,1,Group1_IMG_1391.jpg,,,,,0.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.9714665949575,None,1606.9714665949575,None,1606.9714665949575,None,4.0,4.730344440904446,1606.9714665949575,None,1606.9714665949575,None,6.0,8.786444287979975,1611.2573712569429,None,1606.9714665949575,None,6.0,10.96038681094069,1615.3243440650403,None,1606.9714665949575,None,space,0.2210521680535748,10.987969623180106,None,1606.9714665949575,None,1606.9714665949575,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
76,Trial # 72,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0343.jpg,1,Group1_IMG_0343.jpg,,,,,0.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.226264973986,None,1618.226264973986,None,1618.226264973986,None,2.0,1.7757186939707026,1618.226264973986,None,1618.226264973986,None,1.0,2.4495482539059594,1619.5426831060322,None,1618.226264973986,None,1.0,3.0862941780360416,1620.2264660999645,None,1618.226264973986,None,space,0.3660293800057843,3.1117663184413686,None,1618.226264973986,None,1618.226264973986,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
77,Trial # 73,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9810.jpg,0,encoded_Group2_IMG_9810.jpg,,,,,0.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.709191521979,None,1621.709191521979,None,1621.709191521979,None,1.0,1.6796578610083088,1621.709191521979,None,1621.709191521979,None,1.0,2.235423777019605,1622.9438083670102,None,1621.709191521979,None,1.0,2.807414962910116,1623.5101727719884,None,1621.709191521979,None,space,0.1168520699720829,2.833570619346574,None,1621.709191521979,None,1621.709191521979,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
78,Trial # 74,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_5900.jpg,0,encoded_Group2_IMG_5900.jpg,,,,,0.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.6945977529977,None,1624.6945977529977,None,1624.6945977529977,None,1.0,2.0792545520234853,1624.6945977529977,None,1624.6945977529977,None,2.0,3.985842959024012,1626.3281681749504,None,1624.6945977529977,None,1.0,4.723587117972784,1628.2459940690314,None,1624.6945977529977,None,space,1.374236361007206,4.75191180233378,None,1624.6945977529977,None,1624.6945977529977,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
79,Trial # 75,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9679.jpg,1,Group1_IMG_9679.jpg,,,,,0.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.8790481289616,None,1630.8790481289616,None,1630.8790481289616,None,1.0,2.461053753970191,1630.8790481289616,None,1630.8790481289616,None,1.0,5.949357763980515,1632.8804301869825,None,1630.8790481289616,None,1.0,6.654138411977328,1636.380730777979,None,1630.8790481289616,None,space,0.1612418129807338,6.679450123454444,None,1630.8790481289616,None,1630.8790481289616,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
80,Trial # 76,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4249.jpg,0,encoded_Group2_IMG_4249.jpg,,,,,0.0,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.7312597050332,None,1637.7312597050332,None,1637.7312597050332,None,6.0,2.512584779993631,1637.7312597050332,None,1637.7312597050332,None,7.0,5.219968950026669,1639.798693077988,None,1637.7312597050332,None,4.0,9.457673087948931,1642.5164866560372,None,1637.7312597050332,None,space,0.1471445100614801,9.485960310441442,None,1637.7312597050332,None,1637.7312597050332,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
81,Trial # 77,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0174.jpg,0,encoded_Group2_IMG_0174.jpg,,,,,0.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.4012377239997,None,1647.4012377239997,None,1647.4012377239997,None,2.0,2.298294959939085,1647.4012377239997,None,1647.4012377239997,None,1.0,2.7529860109789297,1649.2514268000375,None,1647.4012377239997,None,1.0,3.25862917304039,1649.719287917018,None,1647.4012377239997,None,space,0.1995146119734272,3.285912302439101,None,1647.4012377239997,None,1647.4012377239997,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
82,Trial # 78,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0475.jpg,0,encoded_Group2_IMG_0475.jpg,,,,,0.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.902349491953,None,1650.902349491953,None,1650.902349491953,None,1.0,2.132392638013698,1650.902349491953,None,1650.902349491953,None,1.0,2.6205986910499632,1652.5867056220304,None,1650.902349491953,None,1.0,3.858524974086322,1653.087058575009,None,1650.902349491953,None,space,0.226204801001586,3.887728627305478,None,1650.902349491953,None,1650.902349491953,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
83,Trial # 79,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9751.jpg,0,encoded_Group2_IMG_9751.jpg,,,,,0.0,78.0,78.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.0361930599902,None,1655.0361930599902,None,1655.0361930599902,None,4.0,3.6467511620139694,1655.0361930599902,None,1655.0361930599902,None,6.0,4.603180706966668,1658.2385436740003,None,1655.0361930599902,None,2.0,5.3741054580314085,1659.204391821986,None,1655.0361930599902,None,space,0.2538818289758637,5.401664302451536,None,1655.0361930599902,None,1655.0361930599902,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
84,Trial # 80,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0492.jpg,0,encoded_Group2_IMG_0492.jpg,,,,,0.0,79.0,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.7378155740444,None,1660.7378155740444,None,1660.7378155740444,None,1.0,1.585957780946046,1660.7378155740444,None,1660.7378155740444,None,1.0,2.07594736898318,1661.8723760789726,None,1660.7378155740444,None,1.0,2.6146926019573584,1662.3728351979516,None,1660.7378155740444,None,space,1.2318003870313987,2.6488555250689387,None,1660.7378155740444,None,1660.7378155740444,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
85,Trial # 81,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0535.jpg,1,Group1_IMG_0535.jpg,,,,,0.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.6392854989972,None,1664.6392854989972,None,1664.6392854989972,None,1.0,1.9649515450000763,1664.6392854989972,None,1664.6392854989972,None,1.0,2.453690076014027,1666.1569341999711,None,1664.6392854989972,None,1.0,3.059628683957272,1666.656292250962,None,1664.6392854989972,None,space,0.7205625149654225,3.0891572021646425,None,1664.6392854989972,None,1664.6392854989972,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
86,Trial # 82,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0077.jpg,1,Group1_IMG_0077.jpg,,,,,0.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.5073834459763,None,1668.5073834459763,None,1668.5073834459763,None,5.0,3.045296323020011,1668.5073834459763,None,1668.5073834459763,None,6.0,5.937064380035736,1671.09176515101,None,1668.5073834459763,None,7.0,6.507559729041532,1673.9933917649323,None,1668.5073834459763,None,space,0.2267750609898939,6.533897432149388,None,1668.5073834459763,None,1668.5073834459763,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
87,Trial # 83,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9702.jpg,0,encoded_Group2_IMG_9702.jpg,,,,,0.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.2759280269966,None,1675.2759280269966,None,1675.2759280269966,None,2.0,1.912076464970596,1675.2759280269966,None,1675.2759280269966,None,1.0,2.368385161040351,1676.7429802969564,None,1675.2759280269966,None,1.0,2.8755956839304417,1677.2096997059416,None,1675.2759280269966,None,space,0.1395508740097284,2.90164635446854,None,1675.2759280269966,None,1675.2759280269966,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
88,Trial # 84,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0357.jpg,1,Group1_IMG_0357.jpg,,,,,0.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.3780250049897,None,1678.3780250049897,None,1678.3780250049897,None,1.0,2.1580948040355,1678.3780250049897,None,1678.3780250049897,None,1.0,3.01546088908799,1680.0784525959753,None,1678.3780250049897,None,1.0,3.5197698129341006,1680.944546801038,None,1678.3780250049897,None,space,0.1893171650590375,3.544499350595288,None,1678.3780250049897,None,1678.3780250049897,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
89,Trial # 85,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9772.jpg,1,Group1_IMG_9772.jpg,,,,,0.0,84.0,84.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.1443507620131,None,1682.1443507620131,None,1682.1443507620131,None,5.0,2.629489831975661,1682.1443507620131,None,1682.1443507620131,None,6.0,4.751183780026622,1683.7633836669847,None,1682.1443507620131,None,6.0,6.356161977979355,1686.4461316299858,None,1682.1443507620131,None,space,0.106707346974872,6.3830522753996775,None,1682.1443507620131,None,1682.1443507620131,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
90,Trial # 86,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0482.jpg,1,Group1_IMG_0482.jpg,,,,,0.0,85.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.6811483069323,None,1688.6811483069323,None,1688.6811483069323,None,1.0,4.332654456957243,1688.6811483069323,None,1688.6811483069323,None,2.0,5.32262182305567,1692.5656068619571,None,1688.6811483069323,None,1.0,5.762253479915671,1693.566013772972,None,1688.6811483069323,None,space,0.2419073249911889,5.792046970222145,None,1688.6811483069323,None,1688.6811483069323,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
91,Trial # 87,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0299.jpg,1,Group1_IMG_0299.jpg,,,,,0.0,86.0,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.7664303289494,None,1694.7664303289494,None,1694.7664303289494,None,5.0,3.685285227023997,1694.7664303289494,None,1694.7664303289494,None,5.0,7.591957184951752,1698.001214290969,None,1694.7664303289494,None,6.0,12.164527735905722,1701.917742370977,None,1694.7664303289494,None,space,0.1158820969285443,12.199021833133884,None,1694.7664303289494,None,1694.7664303289494,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
92,Trial # 88,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0301.jpg,0,encoded_Group2_IMG_0301.jpg,,,,,0.0,87.0,87.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.1021757179406,None,1707.1021757179406,None,1707.1021757179406,None,5.0,2.745920618996024,1707.1021757179406,None,1707.1021757179406,None,5.0,3.235317821032368,1709.4034795869377,None,1707.1021757179406,None,6.0,4.273774764034897,1709.9035622619558,None,1707.1021757179406,None,space,0.6247949610697106,4.301094461465254,None,1707.1021757179406,None,1707.1021757179406,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
93,Trial # 89,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_5136.jpg,0,encoded_Group2_IMG_5136.jpg,,,,,0.0,88.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.0542068689829,None,1712.0542068689829,None,1712.0542068689829,None,5.0,3.681020213989541,1712.0542068689829,None,1712.0542068689829,None,7.0,4.702217946993187,1715.2886015280385,None,1712.0542068689829,None,7.0,6.575703897979111,1716.3221045619575,None,1712.0542068689829,None,space,0.19565090094693,6.603895342443138,None,1712.0542068689829,None,1712.0542068689829,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
94,Trial # 90,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0460.jpg,1,Group1_IMG_0460.jpg,,,,,0.0,89.0,89.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.8899425819982,None,1718.8899425819982,None,1718.8899425819982,None,5.0,2.984909476013854,1718.8899425819982,None,1718.8899425819982,None,4.0,8.40864350402262,1721.424604414031,None,1718.8899425819982,None,6.0,9.748199595022015,1726.8590357209323,None,1718.8899425819982,None,space,0.1362042319960892,9.781626038136892,None,1718.8899425819982,None,1718.8899425819982,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
95,Trial # 91,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0068.jpg,0,encoded_Group2_IMG_0068.jpg,,,,,0.0,90.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.8426937409677,None,1728.8426937409677,None,1728.8426937409677,None,6.0,4.220614899997599,1728.8426937409677,None,1728.8426937409677,None,5.0,8.01001211302355,1732.628736512037,None,1728.8426937409677,None,7.0,8.616235843976028,1736.4287828130182,None,1728.8426937409677,None,space,1.7735860240645709,8.650963908061385,None,1728.8426937409677,None,1728.8426937409677,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
96,Trial # 92,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0337.jpg,1,Group1_IMG_0337.jpg,,,,,0.0,91.0,91.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.329648087034,None,1739.329648087034,None,1739.329648087034,None,1.0,3.7019138099858537,1739.329648087034,None,1739.329648087034,None,1.0,4.37470005499199,1742.0968639849452,None,1739.329648087034,None,1.0,5.513723265961744,1743.2648334760452,None,1739.329648087034,None,space,0.2038349519716575,5.546066608047113,None,1739.329648087034,None,1739.329648087034,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
97,Trial # 93,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0346.jpg,0,encoded_Group2_IMG_0346.jpg,,,,,0.0,92.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.1145273459842,None,1745.1145273459842,None,1745.1145273459842,None,1.0,1.562960013980046,1745.1145273459842,None,1745.1145273459842,None,1.0,2.251304990029894,1746.2317819099408,None,1745.1145273459842,None,1.0,2.790672627976164,1746.9311716599625,None,1745.1145273459842,None,space,0.8395757640246302,2.8188069444149733,None,1745.1145273459842,None,1745.1145273459842,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
98,Trial # 94,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_4253.jpg,1,Group1_IMG_4253.jpg,,,,,0.0,93.0,93.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.8330863489537,None,1748.8330863489537,None,1748.8330863489537,None,5.0,5.619702149997465,1748.8330863489537,None,1748.8330863489537,None,6.0,7.475854774005711,1754.001919155009,None,1748.8330863489537,None,4.0,15.318759833928198,1755.8677044729702,None,1748.8330863489537,None,space,0.184897011029534,15.352252142154612,None,1748.8330863489537,None,1748.8330863489537,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
99,Trial # 95,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9280.jpg,0,encoded_Group2_IMG_9280.jpg,,,,,0.0,94.0,94.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.3875773469915,None,1764.3875773469915,None,1764.3875773469915,None,5.0,3.314495611935854,1764.3875773469915,None,1764.3875773469915,None,5.0,5.604212775011547,1767.2553277909756,None,1764.3875773469915,None,7.0,6.8420473909936845,1769.5550675110426,None,1764.3875773469915,None,space,0.5254446209874004,6.870669345371425,None,1764.3875773469915,None,1764.3875773469915,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
100,Trial # 96,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0417.jpg,1,Group1_IMG_0417.jpg,,,,,0.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.822119785007,None,1771.822119785007,None,1771.822119785007,None,4.0,2.695810987963341,1771.822119785007,None,1771.822119785007,None,4.0,7.786879544029944,1774.0570973380236,None,1771.822119785007,None,1.0,9.123486562049948,1779.1582476659678,None,1771.822119785007,None,space,0.2536545500624925,9.150227032369004,None,1771.822119785007,None,1771.822119785007,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
101,Trial # 97,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9695.jpg,0,encoded_Group2_IMG_9695.jpg,,,,,0.0,96.0,96.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.2584715830162,None,1781.2584715830162,None,1781.2584715830162,None,1.0,1.829112272011116,1781.2584715830162,None,1781.2584715830162,None,1.0,2.2507472599390894,1782.6266079950146,None,1781.2584715830162,None,1.0,2.790295386919752,1783.059393765987,None,1781.2584715830162,None,space,0.2156690040137618,2.817400747560896,None,1781.2584715830162,None,1781.2584715830162,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
102,Trial # 98,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_1160.jpg,1,Group1_IMG_1160.jpg,,,,,0.0,97.0,97.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.3261897269404,None,1784.3261897269404,None,1784.3261897269404,None,6.0,9.98425027099438,1784.3261897269404,None,1784.3261897269404,None,5.0,12.355756142991597,1792.646963223,None,1784.3261897269404,None,3.0,14.628478760947472,1796.246860879939,None,1784.3261897269404,None,space,0.1752275970065966,14.657191107166,None,1784.3261897269404,None,1784.3261897269404,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
103,Trial # 99,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0448.jpg,1,Group1_IMG_0448.jpg,,,,,0.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.2151291839546,None,1799.2151291839546,None,1799.2151291839546,None,5.0,3.462614207994193,1799.2151291839546,None,1799.2151291839546,None,6.0,5.453387810033746,1802.231976449024,None,1799.2151291839546,None,6.0,6.993301824084483,1804.232634756016,None,1799.2151291839546,None,space,0.131884100032039,7.018383629154414,None,1799.2151291839546,None,1799.2151291839546,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
104,Trial # 100,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0393.jpg,0,encoded_Group2_IMG_0393.jpg,,,,,0.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.382986587938,None,1806.382986587938,None,1806.382986587938,None,6.0,2.2985837960150093,1806.382986587938,None,1806.382986587938,None,5.0,4.469817921053618,1808.2351749360096,None,1806.382986587938,None,4.0,6.9429200070444494,1810.418585576932,None,1806.382986587938,None,space,0.9635253760498016,6.97237382538151,None,1806.382986587938,None,1806.382986587938,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
105,Trial # 101,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0090.jpg,1,Group1_IMG_0090.jpg,,,,,0.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.3525779079648,None,1814.3525779079648,None,1814.3525779079648,None,1.0,3.614268436911516,1814.3525779079648,None,1814.3525779079648,None,1.0,4.069862799020484,1817.520806164015,None,1814.3525779079648,None,1.0,5.209130630944856,1817.9881180860104,None,1814.3525779079648,None,space,0.5844753129640594,5.236015450092964,None,1814.3525779079648,None,1814.3525779079648,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
106,Trial # 102,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0310.jpg,1,Group1_IMG_0310.jpg,,,,,0.0,101.0,101.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.2208736119792,None,1820.2208736119792,None,1820.2208736119792,None,1.0,1.5226694690063596,1820.2208736119792,None,1820.2208736119792,None,1.0,1.9127231740858408,1821.288372881012,None,1820.2208736119792,None,1.0,2.4498049900867045,1821.6880162969464,None,1820.2208736119792,None,space,0.1005335859954357,2.472687618574128,None,1820.2208736119792,None,1820.2208736119792,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
107,Trial # 103,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0528.jpg,0,encoded_Group2_IMG_0528.jpg,,,,,0.0,102.0,102.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.8224742199527,None,1822.8224742199527,None,1822.8224742199527,None,5.0,3.0193858509883285,1822.8224742199527,None,1822.8224742199527,None,7.0,4.808234165073372,1825.389425758971,None,1822.8224742199527,None,6.0,5.747473148978315,1827.189833029988,None,1822.8224742199527,None,space,0.1733941559214145,5.78214510018006,None,1822.8224742199527,None,1822.8224742199527,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
108,Trial # 104,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1975.jpg,0,encoded_Group2_IMG_1975.jpg,,,,,0.0,103.0,103.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.807059820043,None,1828.807059820043,None,1828.807059820043,None,1.0,2.1790403090417385,1828.807059820043,None,1828.807059820043,None,1.0,2.568051105015911,1830.540900235996,None,1828.807059820043,None,1.0,3.140422126976773,1830.941537851002,None,1828.807059820043,None,space,0.1586936640087515,3.168344151461497,None,1828.807059820043,None,1828.807059820043,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
109,Trial # 105,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0052.jpg,0,encoded_Group2_IMG_0052.jpg,,,,,0.0,104.0,104.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.1744396969443,None,1832.1744396969443,None,1832.1744396969443,None,1.0,3.476303828996606,1832.1744396969443,None,1832.1744396969443,None,1.0,3.7999892679508775,1835.1925492190053,None,1832.1744396969443,None,1.0,4.337582423933782,1835.525985862944,None,1832.1744396969443,None,space,0.1506236039567738,4.362392386421561,None,1832.1744396969443,None,1832.1744396969443,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
110,Trial # 106,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0225.jpg,0,encoded_Group2_IMG_0225.jpg,,,,,0.0,105.0,105.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.7088971929625,None,1836.7088971929625,None,1836.7088971929625,None,4.0,3.6808104360243306,1836.7088971929625,None,1836.7088971929625,None,5.0,8.171123637002893,1839.9438878869405,None,1836.7088971929625,None,3.0,23.914342648000456,1844.445962499944,None,1836.7088971929625,None,space,0.1947438949719071,23.943381705437787,None,1836.7088971929625,None,1836.7088971929625,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
111,Trial # 107,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_2231.jpg,1,Group1_IMG_2231.jpg,,,,,0.0,106.0,106.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.8831142729607,None,1860.8831142729607,None,1860.8831142729607,None,5.0,2.186600346933119,1860.8831142729607,None,1860.8831142729607,None,5.0,6.877323730033822,1862.6182317270432,None,1860.8831142729607,None,6.0,7.649547416949645,1867.319891943945,None,1860.8831142729607,None,space,0.1870041859801858,7.685089086182415,None,1860.8831142729607,None,1860.8831142729607,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
