,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,Unnamed: 94
150,Trial # 146,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0162.jpg,1,Group1_IMG_0162.jpg,,,,,0.0,145.0,145.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.6139311100123,None,2119.6139311100123,None,2119.6139311100123,None,5.0,5.259502345928922,2119.6139311100123,None,2119.6139311100123,None,7.0,7.44855758396443,2124.4154444979504,None,2119.6139311100123,None,6.0,9.087696013972163,2126.615013670991,None,2119.6139311100123,None,space,0.2150730390567332,9.112678356119432,None,2119.6139311100123,None,2119.6139311100123,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
151,Trial # 147,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0543.jpg,1,Group1_IMG_0543.jpg,,,,,0.0,146.0,146.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.967294558999,None,2128.967294558999,None,2128.967294558999,None,1.0,2.1373797591077164,2128.967294558999,None,2128.967294558999,None,2.0,3.1927705199923366,2130.666782125016,None,2128.967294558999,None,1.0,4.131728275096975,2131.733712185989,None,2128.967294558999,None,space,0.2462524779839441,4.166700438130647,None,2128.967294558999,None,2128.967294558999,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
152,Trial # 148,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0355.jpg,0,encoded_Group2_IMG_0355.jpg,,,,,0.0,147.0,147.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.501893201028,None,2133.501893201028,None,2133.501893201028,None,1.0,2.3276413020212203,2133.501893201028,None,2133.501893201028,None,1.0,3.5162963869515806,2135.368268072023,None,2133.501893201028,None,1.0,4.42435159208253,2136.567987935967,None,2133.501893201028,None,space,0.4999797479249537,4.449753165128641,None,2133.501893201028,None,2133.501893201028,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
153,Trial # 149,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9765.jpg,1,Group1_IMG_9765.jpg,,,,,0.0,148.0,148.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.5037107160315,None,2138.5037107160315,None,2138.5037107160315,None,5.0,15.55217757204082,2138.5037107160315,None,2138.5037107160315,None,4.0,17.423518904019147,2153.608739275951,None,2138.5037107160315,None,4.0,20.264929838012904,2155.491003038944,None,2138.5037107160315,None,space,0.2919076490215957,20.292866149102338,None,2138.5037107160315,None,2138.5037107160315,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
154,Trial # 150,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1378.jpg,0,encoded_Group2_IMG_1378.jpg,,,,,0.0,149.0,149.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.109738725936,None,2159.109738725936,None,2159.109738725936,None,5.0,3.096225981018506,2159.109738725936,None,2159.109738725936,None,5.0,4.419753700960428,2161.759904930019,None,2159.109738725936,None,6.0,5.391796676092781,2163.0942198709818,None,2159.109738725936,None,space,0.1163410180015489,5.419896084466018,None,2159.109738725936,None,2159.109738725936,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
155,Trial # 1,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0155.jpg,0,encoded_Group2_IMG_0155.jpg,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.326526951976,None,2325.326526951976,None,2325.326526951976,None,5.0,11.395468699978665,2325.326526951976,None,2325.326526951976,None,5.0,12.233759220922366,2336.263579810038,None,2325.326526951976,None,4.0,13.57397329097148,2337.113857437973,None,2325.326526951976,None,space,0.1372357479995116,13.597341858432628,None,2325.326526951976,None,2325.326526951976,None,2315.5404158820165,None,2315.5404158820165,None,2315.5404158820165,None,2164.178178505972,None,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
156,Trial # 2,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0519.jpg,1,Group1_IMG_0519.jpg,,,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.131116940989,None,2339.131116940989,None,2339.131116940989,None,5.0,1.8734898529946804,2339.131116940989,None,2339.131116940989,None,7.0,3.2298807270126417,2340.5483339569764,None,2339.131116940989,None,5.0,4.703223873977549,2341.448289504042,None,2339.131116940989,None,space,0.1147967230062931,4.725941589102149,None,2339.131116940989,None,2339.131116940989,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
157,Trial # 3,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0135.jpg,0,encoded_Group2_IMG_0135.jpg,,,,,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.0164840209763,None,2344.0164840209763,None,2344.0164840209763,None,1.0,1.4461811250075698,2344.0164840209763,None,2344.0164840209763,None,1.0,2.036120163043961,2345.0164006699342,None,2344.0164840209763,None,1.0,2.607738125021569,2345.6162203300046,None,2344.0164840209763,None,space,0.1229559490457177,2.6365853880997747,None,2344.0164840209763,None,2344.0164840209763,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
158,Trial # 4,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5310.jpg,1,Group1_IMG_5310.jpg,,,,,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.8167138849385,None,2346.8167138849385,None,2346.8167138849385,None,5.0,30.337671397952363,2346.8167138849385,None,2346.8167138849385,None,7.0,33.91124556097202,2376.710222966969,None,2346.8167138849385,None,7.0,34.550282996031456,2379.326651584008,None,2346.8167138849385,None,space,0.4667774230474606,34.57696924509946,None,2346.8167138849385,None,2346.8167138849385,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
159,Trial # 5,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0522.jpg,1,Group1_IMG_0522.jpg,,,,,,,,,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.9101432979805,None,2381.9101432979805,None,2381.9101432979805,None,5.0,1.848073287983425,2381.9101432979805,None,2381.9101432979805,None,6.0,3.33733852498699,2383.312784862006,None,2381.9101432979805,None,4.0,4.142456933041103,2384.8114194039954,None,2381.9101432979805,None,space,0.7971473609795794,4.1709399408428,None,2381.9101432979805,None,2381.9101432979805,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
160,Trial # 6,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0484.jpg,0,encoded_Group2_IMG_0484.jpg,,,,,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.912462348002,None,2386.912462348002,None,2386.912462348002,None,1.0,2.3509462039219216,2386.912462348002,None,2386.912462348002,None,1.0,2.9070267799543217,2388.813594570034,None,2386.912462348002,None,1.0,3.411793645005673,2389.380870064022,None,2386.912462348002,None,space,0.1936450549401343,3.443071424262598,None,2386.912462348002,None,2386.912462348002,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
161,Trial # 7,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5948.jpg,0,encoded_Group2_IMG_5948.jpg,,,,,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.5642411779845,None,2390.5642411779845,None,2390.5642411779845,None,1.0,13.067538395989686,2390.5642411779845,None,2390.5642411779845,None,1.0,13.956763281021267,2403.185886110994,None,2390.5642411779845,None,1.0,14.42891352798324,2404.0847122760024,None,2390.5642411779845,None,space,0.585589966038242,14.45705361943692,None,2390.5642411779845,None,2390.5642411779845,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
162,Trial # 8,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_3591.jpg,0,encoded_Group2_IMG_3591.jpg,,,,,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.6683737490093,None,2405.6683737490093,None,2405.6683737490093,None,1.0,1.7168879229575396,2405.6683737490093,None,2405.6683737490093,None,1.0,2.373224879964255,2406.935751097044,None,2405.6683737490093,None,1.0,2.711579767987132,2407.602513805963,None,2405.6683737490093,None,space,0.2089181009214371,2.7448434388497844,None,2405.6683737490093,None,2405.6683737490093,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
163,Trial # 9,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9835.jpg,1,Group1_IMG_9835.jpg,,,,,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.6700005759485,None,2408.6700005759485,None,2408.6700005759485,None,1.0,1.4721237819176167,2408.6700005759485,None,2408.6700005759485,None,1.0,2.1291584480786696,2409.68720215396,None,2408.6700005759485,None,1.0,2.7659351160982624,2410.3536484179785,None,2408.6700005759485,None,space,0.2153736529871821,2.7885625325143337,None,2408.6700005759485,None,2408.6700005759485,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
164,Trial # 10,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0556.jpg,1,Group1_IMG_0556.jpg,,,,,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.720107111032,None,2411.720107111032,None,2411.720107111032,None,1.0,1.477017343044281,2411.720107111032,None,2411.720107111032,None,1.0,1.966915620025248,2412.738562091952,None,2411.720107111032,None,1.0,2.405916881049052,2413.23798427498,None,2411.720107111032,None,space,0.0666812208946794,2.429997361265123,None,2411.720107111032,None,2411.720107111032,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
165,Trial # 11,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9736.jpg,0,encoded_Group2_IMG_9736.jpg,,,,,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.2709292350337,None,2414.2709292350337,None,2414.2709292350337,None,5.0,1.69501563499216,2414.2709292350337,None,2414.2709292350337,None,6.0,5.452966182958335,2415.52226576698,None,2414.2709292350337,None,6.0,6.3916220179526135,2419.289612905937,None,2414.2709292350337,None,space,0.2031414770754054,6.418347504222766,None,2414.2709292350337,None,2414.2709292350337,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
166,Trial # 12,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9867.jpg,1,Group1_IMG_9867.jpg,,,,,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.9562907399377,None,2420.9562907399377,None,2420.9562907399377,None,1.0,1.9857414650032297,2420.9562907399377,None,2420.9562907399377,None,1.0,2.475573371979408,2422.491356004961,None,2420.9562907399377,None,1.0,3.548053434002213,2422.990983000025,None,2420.9562907399377,None,space,0.1843274070415645,3.580474055139348,None,2420.9562907399377,None,2420.9562907399377,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
167,Trial # 13,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9886.jpg,0,encoded_Group2_IMG_9886.jpg,,,,,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.7582609410165,None,2424.7582609410165,None,2424.7582609410165,None,1.0,1.5408922230126336,2424.7582609410165,None,2424.7582609410165,None,1.0,2.463041367009282,2425.8412770100404,None,2424.7582609410165,None,1.0,2.9025245180819184,2426.774977730005,None,2424.7582609410165,None,space,0.1220316310646012,2.9260888235876337,None,2424.7582609410165,None,2424.7582609410165,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
168,Trial # 14,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2245.jpg,0,encoded_Group2_IMG_2245.jpg,,,,,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.842079191003,None,2427.842079191003,None,2427.842079191003,None,4.0,2.959877167013474,2427.842079191003,None,2427.842079191003,None,5.0,4.581594156916253,2430.3425632510334,None,2427.842079191003,None,7.0,5.821475399076007,2431.9758812120417,None,2427.842079191003,None,space,0.0787334019551053,5.847202589269728,None,2427.842079191003,None,2427.842079191003,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
169,Trial # 15,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0507.jpg,0,encoded_Group2_IMG_0507.jpg,,,,,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.810962368036,None,2433.810962368036,None,2433.810962368036,None,5.0,3.2339396929601207,2433.810962368036,None,2433.810962368036,None,6.0,5.056999166961759,2436.594627526938,None,2433.810962368036,None,6.0,5.962439259048551,2438.4295997680165,None,2433.810962368036,None,space,0.1846600729040801,5.992579981102608,None,2433.810962368036,None,2433.810962368036,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
170,Trial # 16,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0338.jpg,0,encoded_Group2_IMG_0338.jpg,,,,,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0125815540086,None,2440.0125815540086,None,2440.0125815540086,None,1.0,1.712510987999849,2440.0125815540086,None,2440.0125815540086,None,1.0,2.202850190922618,2441.2791784639703,None,2440.0125815540086,None,1.0,2.5745572079904377,2441.778986954945,None,2440.0125815540086,None,space,0.2003144760383293,2.6010477234376594,None,2440.0125815540086,None,2440.0125815540086,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
171,Trial # 17,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0376.jpg,1,Group1_IMG_0376.jpg,,,,,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.897177970037,None,2442.897177970037,None,2442.897177970037,None,1.0,1.4775695210555568,2442.897177970037,None,2442.897177970037,None,1.0,1.866467330022715,2443.913836524007,None,2442.897177970037,None,1.0,2.4709004390751943,2444.314614049974,None,2442.897177970037,None,space,0.1030999759677797,2.497808000189252,None,2442.897177970037,None,2442.897177970037,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
172,Trial # 18,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9821.jpg,1,Group1_IMG_9821.jpg,,,,,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.5470160749974,None,2445.5470160749974,None,2445.5470160749974,None,1.0,1.5455130930058658,2445.5470160749974,None,2445.5470160749974,None,1.0,1.9346767839742824,2446.64755842404,None,2445.5470160749974,None,1.0,2.4740858250297606,2447.048359745997,None,2445.5470160749974,None,space,0.1074470679741352,2.5014109540497884,None,2445.5470160749974,None,2445.5470160749974,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
173,Trial # 19,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0388.jpg,0,encoded_Group2_IMG_0388.jpg,,,,,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.215733804041,None,2448.215733804041,None,2448.215733804041,None,5.0,2.283026207936928,2448.215733804041,None,2448.215733804041,None,5.0,3.338361219037324,2450.0497687229654,None,2448.215733804041,None,6.0,7.478194408933632,2451.1160123139853,None,2448.215733804041,None,space,0.0958408940350636,7.509167241048999,None,2448.215733804041,None,2448.215733804041,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
174,Trial # 20,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0222.jpg,0,encoded_Group2_IMG_0222.jpg,,,,,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.8501705420204,None,2455.8501705420204,None,2455.8501705420204,None,5.0,17.18898157600779,2455.8501705420204,None,2455.8501705420204,None,5.0,18.71087918896228,2470.7387581979856,None,2455.8501705420204,None,4.0,19.88282736891415,2474.1228100520093,None,2455.8501705420204,None,space,0.3600554990116507,19.91304608411156,None,2455.8501705420204,None,2455.8501705420204,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
175,Trial # 21,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2215.jpg,0,encoded_Group2_IMG_2215.jpg,,,,,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.156759639969,None,2476.156759639969,None,2476.156759639969,None,2.0,2.108925248030573,2476.156759639969,None,2476.156759639969,None,3.0,4.482633198960684,2477.808026743005,None,2476.156759639969,None,3.0,6.587002661079168,2480.1922429309925,None,2476.156759639969,None,space,0.6995035930303857,6.077425026567653,None,2476.156759639969,None,2476.156759639969,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
176,Trial # 22,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9760.jpg,1,Group1_IMG_9760.jpg,,,,,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.9423209209926,None,2482.9423209209926,None,2482.9423209209926,None,5.0,3.1203242640476674,2482.9423209209926,None,2482.9423209209926,None,5.0,3.6426176950335503,2485.626418355037,None,2482.9423209209926,None,4.0,5.082995790988207,2486.1601137339603,None,2482.9423209209926,None,space,0.1281580020440742,5.117705059121363,None,2482.9423209209926,None,2482.9423209209926,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
177,Trial # 23,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9897.jpg,1,Group1_IMG_9897.jpg,,,,,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.228000542964,None,2488.228000542964,None,2488.228000542964,None,1.0,4.363376214983873,2488.228000542964,None,2488.228000542964,None,1.0,4.720237929024734,2492.145306127029,None,2488.228000542964,None,1.0,5.260199070908129,2492.512208131957,None,2488.228000542964,None,space,0.0997487320564687,5.288016083068214,None,2488.228000542964,None,2488.228000542964,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
178,Trial # 24,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_4250.jpg,1,Group1_IMG_4250.jpg,,,,,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.6459257450188,None,2493.6459257450188,None,2493.6459257450188,None,7.0,14.232640568050556,2493.6459257450188,None,2493.6459257450188,None,6.0,16.705640563042834,2506.782816485036,None,2493.6459257450188,None,3.0,17.512548036989756,2509.9180346539943,None,2493.6459257450188,None,space,0.1399248959496617,17.539301485056058,None,2493.6459257450188,None,2493.6459257450188,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
179,Trial # 25,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2244.jpg,1,Group1_IMG_2244.jpg,,,,,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.38387675595,None,2511.38387675595,None,2511.38387675595,None,5.0,2.347824174910784,2511.38387675595,None,2511.38387675595,None,5.0,4.169973351061344,2513.2862777010305,None,2511.38387675595,None,7.0,5.208891947986558,2515.1192713039927,None,2511.38387675595,None,space,0.1375913460506126,5.236329824081622,None,2511.38387675595,None,2511.38387675595,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
180,Trial # 26,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0501.jpg,0,encoded_Group2_IMG_0501.jpg,,,,,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516.81975373195,None,2516.81975373195,None,2516.81975373195,None,5.0,2.444205079926178,2516.81975373195,None,2516.81975373195,None,5.0,3.5335949729196727,2518.8047818850027,None,2516.81975373195,None,7.0,4.504903995082714,2519.9044888779754,None,2516.81975373195,None,space,0.2676758639281615,4.527933763456531,None,2516.81975373195,None,2516.81975373195,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
181,Trial # 27,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9684.jpg,1,Group1_IMG_9684.jpg,,,,,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.6707758590346,None,2521.6707758590346,None,2521.6707758590346,None,1.0,1.7612353359581905,2521.6707758590346,None,2521.6707758590346,None,1.0,2.150428081979044,2522.9728848970262,None,2521.6707758590346,None,1.0,2.490024605067447,2523.37124620995,None,2521.6707758590346,None,space,0.1763401149073615,2.5133962294785306,None,2521.6707758590346,None,2521.6707758590346,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
182,Trial # 28,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1039.jpg,1,Group1_IMG_1039.jpg,,,,,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.422257589991,None,2524.422257589991,None,2524.422257589991,None,6.0,8.776074848952703,2524.422257589991,None,2524.422257589991,None,7.0,9.966146862949245,2532.741746646934,None,2524.422257589991,None,6.0,10.87201290205121,2533.941667846986,None,2524.422257589991,None,space,0.1844552409602329,10.893603834090754,None,2524.422257589991,None,2524.422257589991,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
183,Trial # 29,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0251.jpg,0,encoded_Group2_IMG_0251.jpg,,,,,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.574783448013,None,2535.574783448013,None,2535.574783448013,None,1.0,1.5101598639739675,2535.574783448013,None,2535.574783448013,None,1.0,1.8328235530061647,2536.626427285956,None,2535.574783448013,None,1.0,2.170517096063122,2536.95891933702,None,2535.574783448013,None,space,0.1662039590300992,2.1963743538362905,None,2535.574783448013,None,2535.574783448013,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
184,Trial # 30,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9692.jpg,1,Group1_IMG_9692.jpg,,,,,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.95970653696,None,2537.95970653696,None,2537.95970653696,None,1.0,1.5604387159692124,2537.95970653696,None,2537.95970653696,None,1.0,1.883837478933856,2539.059581700014,None,2537.95970653696,None,1.0,2.189370647072792,2539.3939608419314,None,2537.95970653696,None,space,-2.1548711030045524,2.2129953294061124,None,2537.95970653696,None,2537.95970653696,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
185,Trial # 31,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0512.jpg,1,Group1_IMG_0512.jpg,,,,,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.193218415021,None,2540.193218415021,None,2540.193218415021,None,4.0,3.376858480041846,2540.193218415021,None,2540.193218415021,None,7.0,4.899685958982445,2543.111620069947,None,2540.193218415021,None,5.0,6.708677173941396,2544.644860856933,None,2540.193218415021,None,space,-6.579307034029625,6.729732985259034,None,2540.193218415021,None,2540.193218415021,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
186,Trial # 32,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9673.jpg,0,encoded_Group2_IMG_9673.jpg,,,,,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.945603754953,None,2546.945603754953,None,2546.945603754953,None,1.0,1.4990641820477322,2546.945603754953,None,2546.945603754953,None,1.0,1.8548749249894168,2547.9967569919536,None,2546.945603754953,None,1.0,2.3942604889161885,2548.3625795249827,None,2546.945603754953,None,space,-2.318645436898805,2.424055786104873,None,2546.945603754953,None,2546.945603754953,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
187,Trial # 33,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5135.jpg,0,encoded_Group2_IMG_5135.jpg,,,,,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.396455841954,None,2549.396455841954,None,2549.396455841954,None,5.0,8.190109649905935,2549.396455841954,None,2549.396455841954,None,7.0,9.44652594299987,2557.131885390961,None,2549.396455841954,None,6.0,11.55103264003992,2558.399956778041,None,2549.396455841954,None,space,0.5898029260570183,11.573074191459456,None,2549.396455841954,None,2549.396455841954,None,,,,,,,,,1,2022_Mar_31_1055,SAR-soap,2021.1.2,
